Pathogen,Matrix,Substrate,Freq (Days),Harvest Quant,Days Survived,Sustainable Potency (Score)
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),21,0.2,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),21,0.25,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),21,0.3,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),30,0.05,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),30,0.1,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),30,0.15,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),30,0.2,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),30,0.25,4,0.0
Rhinovirus (RNA),Penicillium (Co),Pyment (Fruit+Grain),30,0.3,4,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,3,0.05,49,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,3,0.1,180,0.27
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,3,0.15,180,0.288
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,3,0.2,180,0.297
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,3,0.25,180,0.302
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,3,0.3,180,0.305
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,5,0.05,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,5,0.1,58,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,5,0.15,180,0.333
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,5,0.2,180,0.351
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,5,0.25,180,0.362
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,5,0.3,180,0.369
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,7,0.05,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,7,0.1,45,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,7,0.15,61,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,7,0.2,180,0.371
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,7,0.25,180,0.389
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,7,0.3,180,0.401
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,10,0.05,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,10,0.1,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,10,0.15,46,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,10,0.2,57,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,10,0.25,79,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,10,0.3,180,0.457
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,14,0.05,33,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,14,0.1,36,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,14,0.15,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,14,0.2,40,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,14,0.25,51,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,14,0.3,54,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,21,0.05,32,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,21,0.1,33,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,21,0.15,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,21,0.2,36,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,21,0.25,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,21,0.3,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,30,0.05,32,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,30,0.1,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,30,0.15,36,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,30,0.2,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,30,0.25,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pure Mead,30,0.3,41,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),3,0.05,53,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),3,0.1,180,0.27
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),3,0.15,180,0.288
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),3,0.2,180,0.297
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),3,0.25,180,0.302
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),3,0.3,180,0.305
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),5,0.05,42,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),5,0.1,59,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),5,0.15,180,0.333
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),5,0.2,180,0.351
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),5,0.25,180,0.362
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),5,0.3,180,0.369
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),7,0.05,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),7,0.1,47,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),7,0.15,68,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),7,0.2,180,0.371
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),7,0.25,180,0.389
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),7,0.3,180,0.401
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),10,0.05,35,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),10,0.1,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),10,0.15,47,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),10,0.2,58,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),10,0.25,89,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),10,0.3,180,0.457
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),14,0.05,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),14,0.1,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),14,0.15,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),14,0.2,41,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),14,0.25,53,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),14,0.3,67,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),21,0.05,33,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),21,0.1,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),21,0.15,36,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),21,0.2,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),21,0.25,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),21,0.3,40,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),30,0.05,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),30,0.1,35,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),30,0.15,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),30,0.2,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),30,0.25,41,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Melomel (Fruit),30,0.3,42,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),3,0.05,53,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),3,0.1,180,0.27
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),3,0.15,180,0.288
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),3,0.2,180,0.297
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),3,0.25,180,0.302
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),3,0.3,180,0.305
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),5,0.05,42,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),5,0.1,59,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),5,0.15,180,0.333
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),5,0.2,180,0.351
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),5,0.25,180,0.362
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),5,0.3,180,0.369
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),7,0.05,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),7,0.1,47,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),7,0.15,68,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),7,0.2,180,0.371
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),7,0.25,180,0.389
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),7,0.3,180,0.401
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),10,0.05,35,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),10,0.1,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),10,0.15,47,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),10,0.2,58,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),10,0.25,89,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),10,0.3,180,0.457
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),14,0.05,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),14,0.1,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),14,0.15,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),14,0.2,41,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),14,0.25,53,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),14,0.3,67,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),21,0.05,33,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),21,0.1,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),21,0.15,36,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),21,0.2,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),21,0.25,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),21,0.3,40,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),30,0.05,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),30,0.1,35,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),30,0.15,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),30,0.2,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),30,0.25,41,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Braggot (Grain),30,0.3,42,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),3,0.05,53,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),3,0.1,180,0.27
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),3,0.15,180,0.288
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),3,0.2,180,0.297
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),3,0.25,180,0.302
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),3,0.3,180,0.305
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),5,0.05,42,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),5,0.1,59,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),5,0.15,180,0.333
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),5,0.2,180,0.351
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),5,0.25,180,0.362
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),5,0.3,180,0.369
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),7,0.05,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),7,0.1,47,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),7,0.15,68,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),7,0.2,180,0.371
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),7,0.25,180,0.389
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),7,0.3,180,0.401
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),10,0.05,35,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),10,0.1,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),10,0.15,47,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),10,0.2,58,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),10,0.25,89,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),10,0.3,180,0.457
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),14,0.05,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),14,0.1,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),14,0.15,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),14,0.2,41,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),14,0.25,53,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),14,0.3,67,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),21,0.05,33,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),21,0.1,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),21,0.15,36,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),21,0.2,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),21,0.25,38,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),21,0.3,40,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),30,0.05,34,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),30,0.1,35,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),30,0.15,37,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),30,0.2,39,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),30,0.25,41,0.0
Rhinovirus (RNA),Saccharomyces (Zn),Pyment (Fruit+Grain),30,0.3,42,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,3,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,3,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,3,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,3,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,3,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,3,0.3,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,5,0.05,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,5,0.1,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,5,0.15,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,5,0.2,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,5,0.25,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,5,0.3,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,7,0.05,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,7,0.1,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,7,0.15,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,7,0.2,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,7,0.25,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,7,0.3,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,10,0.05,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,10,0.1,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,10,0.15,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,10,0.2,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,10,0.25,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,10,0.3,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,14,0.05,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,14,0.1,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,14,0.15,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,14,0.2,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,14,0.25,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,14,0.3,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,21,0.05,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,21,0.1,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,21,0.15,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,21,0.2,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,21,0.25,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,21,0.3,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,30,0.05,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,30,0.1,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,30,0.15,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,30,0.2,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,30,0.25,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pure Mead,30,0.3,3,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),3,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),3,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),3,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),3,0.2,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),3,0.25,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),3,0.3,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),5,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),5,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),5,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),5,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),5,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),5,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),7,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),7,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),7,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),7,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),7,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),7,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),10,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),10,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),10,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),10,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),10,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),10,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),14,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),14,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),14,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),14,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),14,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),14,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),21,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),21,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),21,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),21,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),21,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),21,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),30,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),30,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),30,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),30,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),30,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Melomel (Fruit),30,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),3,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),3,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),3,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),3,0.2,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),3,0.25,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),3,0.3,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),5,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),5,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),5,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),5,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),5,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),5,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),7,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),7,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),7,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),7,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),7,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),7,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),10,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),10,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),10,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),10,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),10,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),10,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),14,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),14,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),14,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),14,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),14,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),14,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),21,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),21,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),21,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),21,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),21,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),21,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),30,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),30,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),30,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),30,0.2,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),30,0.25,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Braggot (Grain),30,0.3,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pyment (Fruit+Grain),3,0.05,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pyment (Fruit+Grain),3,0.1,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pyment (Fruit+Grain),3,0.15,4,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pyment (Fruit+Grain),3,0.2,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pyment (Fruit+Grain),3,0.25,5,0.0
Rhinovirus (RNA),Aspergillus (Mn),Pyment (Fruit+Grain),3,0.3,5,0.0
